sentence,label
在此背景下，年，国元证券依托投教基地，新成立了投资者之家，并在宣城亳州合肥金寨县芜湖淮南广州上海设立投资者联络站，通过定期收集梳理投资者意见和建议，进行专业分析，满足广大中小投资者的合理诉求，进一步完善投资者联络服务体系，疏通投资者维权服务渠道，为投资者提供维权申诉信息与途国元证券投资者之家径，实现与投资者及时有效透明公开的沟通，保护中小投资者的权益,0
国元证券年度社会责任报告鼓励绿色降低温室减少能源环境篇产业发展气体排放资源消耗低碳绿色运营减缓气候变化国元证券年度社会责任报告工业发展带来社会变迁的同时，环境污染问题以及全球气候变化也引起了广泛的关全球气候变化正在深刻影响着人类的生存和发展，是当今国际社会共同面对的注,1
同年，人民银行等七部委共同发布了关于构立绿色发展节能减排的工作理念，积极推行绿色办公鼓励和引导员工低碳产业发展建绿色金融体系的指导意见，中国成为全球首个由政府推动并发布政策明确支持气体排放出行，以积极响应国家绿色发展的号召支持全球减缓气候变化行动,1
公司积极响应国家政策，倡导尊重自然、顺应自然、保护自然的发展理念，帮助绿国元股权投资有限公司号召员工参加“地球一小时”活动（在每年3月最后一色低碳企业解决融资难的问题，助力绿色金融成为我国经济转型与发展的新引擎,1
百隆依靠不懈的创新，向市场源源开发推出的各种环保功能型产品，如使用棉花有机棉再生棉再生涤纶循环棉再生纤维无染纤维等环保原料研发的时尚色纺产品；同时，百隆通过输入和输出加大对前沿性绿色创新技术的应用，协同推进绿色责任,1
同时，这种纤维采用对生态环境负责的闭环生产流程，生产相关用水和溶剂的回收率超过，而且可以完全生物降解，因而使百隆所属产品更显生态环保,1
如基于废棉纤维循环利用的点子纱开发关键技术及应用科研项目，因其生态低碳，可循环再利用技术特性，荣获了年中国纺织工业联合会纺织之光科学技术进步一等奖,1
同时，企业积极参与技能环保新染料和新助剂的应用和推广，在环保和可持续发展的行动计划上，百隆与，优衣库等品牌合作方一同参与有害物质零排放项目，创新性自我评估项目,1
招聘有经验的越南籍管理人员，根据越南相关法律法规，结合行业特点制定百隆越南工厂系统的劳资关系政策，以减少不必要的劳资纠纷；其次，尊重越南员工的宗教信仰和风俗习惯，为满足越南籍员工的各种需求，企业建造越南员工专用生活住宿区引进越南本地餐饮公司在厂区设立医务室提供设施齐全的多功能活动室，按照越南节假日特点组织娱乐活动，并投资自建足球场，组织各类竞赛性活动，以文化融合营造企业正能量,0
公司还为员工免费提供宽敞整洁、设施齐全的员工宿舍和接送班车；除每月发放餐贴以外，发放员工生日蛋糕，逢年过节发放节日礼物；党工团组织按各自需求组织丰富多彩的各类文体、旅游等活动,0
境内各工会组织定期开展的职工合理化建议，越南百隆着力推进的小组金点子等活动，建议项目内容大到操作方法创新运作流程改善节能减排技改，但更多的是为提升精细管理而推出的各种技术创新或优化操作的小项目，其特点是这些改善灵感直接来源于生产一线管理人员和员工的真实体验，有时往往能收到投入少，效果好的小惊喜,1
随着纺织科技的发展，企业对不断演进的智能化设备大量运用，不同新材料，新功能，新风格环保科创产品迭代创新推出，日新月异变化使他们对传统的纺织行业能更具发展式的眼光来看待和理解，以此吸引和留住人才,0
多年来，公司不断提升关键设备设施的智能化自动化改造，不仅提升了生产效率，更是释放了员工的脑力体力，改善了工作环境，也使员工感到工作更有意思职业更有尊严，引导员工自觉成为转型升级的促进者,1
紧接着，主持人报告了月份员工平均每餐餐费的价格，并对如何抓好近段时间的食品安全卫生等工作进行了布置和强调，会议在透明默契紧凑的氛围中结束,0
案例百隆越南以实际行动履行中资企业社会责任记百隆越南消防队一次火灾援救行动年月日早晨刚过点，百隆越南安保科消防队接到越南西宁省鹅油消防分队领导的电话，告知位于百隆越南公里以外的一家蜡烛制造企业发生严重火灾，由于企业相对较小消防力量及设施薄弱，要求西宁省级消防先进单位百隆越南消防队迅速前往参与援救,0
因此，以更具科技含量的防护卫生用纺织品，更高层次意义上的生态有机健康环保纺织品已凸显为大健康背景下新的消费需求，它将促进纺织行业成为可持续发展朝阳产业的新起点,1
二新产品开发方面面对日益严峻的市场环境，百隆继续以十三五纺织行业供给侧结构性改革为立足点，积极开发环保系列高性能智能系列舒适系列差别化系列的新产品，以增强产品竞争力,1
三环保方面根据国家海洋督察有关入海排污口整治的相关要求，子公司余姚百利投资近万元铺设了一条公里长的排污管专线，企业经预处理后按纳管标准排入到城镇污水处理厂，今年一月初投入使用，结束了原来自行处理达标排海状况,1
公司坚持新品开发，持续打造并推广环保生态纺织品，努力为客户创造高附加值产品,1
二新品研发及推广方面年度，是公司开发新色卡最多的一年，全年共推出本色卡及份单主题色版，涵盖新溢彩纱年春夏流行色儿童天地花纱幻影纱植物染色年秋冬流行色环保色纺纱等不同系列，以自身强大的研发能力为客户提供更多的色纺纱选择,1
同时针对消费者对于纺织品愈加环保的诉求，协同品牌及面料工厂一同开发的植物染色色纺纱和衣料再生环保色纺纱，紧贴安全环保循环利用的宗旨，也广受市场认可,1
四环保投入方面年新修订的水污染防治法和环境保护法正式实施,1
目录关于报告一公司概况一公司基本情况二公司治理结构三年经营表现二战略与管理一公司社会责任战略二公司社会责任治理加强公司治理强化决策机制三重视投资者关系管理四强化内部控制管理五推进社会责任管理重视社会责任体系建设建立社会责任行为准则着力推进社会责任管理三科技引领稳步前行一认清新趋势顺应新变化科技助推提增抗压实力科技驱动加快转型升级产业协同融入国际新格局二顺势而为迎合消费新主张协同创新满足个性定制新需求技术升级拓展价值再造新空间产学研融合提升创新软实力三责任联动共赢未来责任共建携手共赢匠心守业精益求精长情关注提升服务价值责任自觉凝聚行业正能量四绿色发展开创企业新未来一严格把好环保合规管理关二低碳发展提升服务质量三产业协同共创低碳新生活五以人为本推进企业可持续发展一保护员工权益构建人本和谐企业劳动合同权益保护薪酬福利员工发展民主管理健康安全二热心公共参与促进社区建设公共参与公益活动民族融合六前景展望关于报告本报告为百隆东方股份有限公司年度社会责任报告，是百隆东方股份有限公司继年发布社会责任报告以来的第十一份社会责任报告,0
